bidder_id,outcome,payment_account_prefix_same_as_address_prefix,address_10892096f6d88d7449a249e831bfc8d8,address_111d4514cb2db9cc0aaf1ae65b39e70a,address_18efe9aa2a264f71020ed46242cab513,address_2367520c8d94e70f47f4e28e72004ef9,address_26108bd7fdfd14d2b7bf24aec40d86b2,address_274a03538f87ee7ec8b091da1c4fa8fc,address_2a96c3ce94b3be921e0296097b88b56a,address_2cf1e0523f43138fd65eebb2c8cb4b73,address_3a0b8057e5a900d872232c62a7f4c120,address_3a7e6a32b24aeab0688e91a41f3188e2,address_3ee4b535441c1b35d3f9aa3f7ed5ab88,address_4544d31a6d8a15cdee64e7dafbc63e6d,address_4a28d0cf109896236a89b2a1ab33b50c,address_4d90f2e709f1fc0810e5aef472dd3935,address_5c9de1da50cc32a29ffd596ae24cd2be,address_63ce78587e427547c60b44e54d51a4c9,address_7578f951008bd0b64528bf81b8578d5d,address_794abfcfc9a51569c6415a61a319b352,address_8c7fc2ee1e693a7f6e0c986c7375e0fc,address_8db1dcb1ae23a9b13d2a7f36bc991f00,address_91ea8f05b2be1f7fe36e86e20ea35105,address_937e24e5329b1758d1180c3b83041b1b,address_a3d2de7675556553a5f08e4c88d2c228,address_a71773a409dd8baba89ac1c7b4e4523a,address_aa497a035e67fdde98e547c22102646d,address_b16a6b39a27e215e5d571472485ef08e,address_b1abeeedc3163ca5d0df0eecbe6923d0,address_b312117de5aeb80a49c753f562c4b2d3,address_b650404e1ab5d177020221277c3e9306,address_b9b03d5a127eb07aeb9163cdcf524e13,address_c00ae99c1ef4854bd838c9648ea6eb51,address_c047e4d26a46f9fb919883da4ee2adef,address_c0688655078b9fd63d343bd4ae21194e,address_c268ac47bde5354c290a7374b3dd1c41,address_c4b65a7ef32586d7f9a711f867d3f54b,address_c6a1c9967d64e7f99ee545c2a5467960,address_c94cf5c3c5205afe0ef14ce669e01565,address_ca8d4b018cb62966eebb2974f5a83b4f,address_cb8cab3337c5bc1bb96ccfb18d6a62f7,address_ce0b318902ae2a4f5cc4023cea883d00,address_d204ba7ab87c1efb88e93a824efc926a,address_dbd1190dd19462115568e721afba7801,address_e00c0bbaf904d8155da1f1fc85af7434,address_e048f5d50823df461686fde13a25d287,address_e23d9777cddc347de82d839b2e54b22e,address_e350bda3ceb6067cad400ae931c3527a,address_e9ac7750d73a796460f96b096b29725f,address_eb0d036dc33a16ce54296758f96b9d0b,address_efed968be472133f24bd70f9412c156d,address_f3b1e4c7e5f5337ab0ff0d66aee32686,address_fa442b098896fe3f9aca16a6f100e597,address_fb5f20b04f48113f484f73988d44a09a,address_infrequent_address,address_rare_address,payment_account_0875307e1731af94b3b64725ad0deb7d,payment_account_0f244480cd73688fab682a82aa37a587,payment_account_1b53c9a459d6cae0a015df2bc2a6ed7f,payment_account_3e9073fb9219ceb4a1dc9dbb9e1acbe9,payment_account_474f441d0c8f8416be60291872926cd5,payment_account_4a347e6808ca4bd52f2f21a759e1beb2,payment_account_5a8c8865eaf65dc094a6bd9d6e7007cf,payment_account_7df4ebd184668b4257f740b11d4519af,payment_account_a0dc95936282ff8eef7ffa54f295255c,payment_account_a27bbbfe50ced2566f17d94553ec7b6b,payment_account_a3d2de7675556553a5f08e4c88d2c228,payment_account_af6c260faf0b9df48f2155e38b0a29e6,payment_account_b35a1080bb5f0ebb4212508b92c7196c,payment_account_bb97065ca7b313ebbee43f495d6f67a0,payment_account_c9274731b884ef7495041d62d4ec512e,payment_account_c9ef8f9c82a24602bca4f1fc4e69fd61,payment_account_dab1ae58a15b808c63d8dfcf734f5ee3,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,0_hour72,1_hour72,2_hour72,3_hour72,4_hour72,5_hour72,6_hour72,7_hour72,8_hour72,9_hour72,10_hour72,11_hour72,12_hour72,13_hour72,14_hour72,15_hour72,16_hour72,17_hour72,18_hour72,19_hour72,20_hour72,21_hour72,22_hour72,23_hour72,24_hour72,25_hour72,26_hour72,27_hour72,28_hour72,29_hour72,30_hour72,31_hour72,32_hour72,33_hour72,34_hour72,35_hour72,36_hour72,37_hour72,38_hour72,39_hour72,40_hour72,41_hour72,42_hour72,43_hour72,44_hour72,45_hour72,46_hour72,47_hour72,48_hour72,49_hour72,50_hour72,51_hour72,52_hour72,53_hour72,54_hour72,55_hour72,56_hour72,57_hour72,58_hour72,59_hour72,60_hour72,61_hour72,62_hour72,63_hour72,64_hour72,65_hour72,66_hour72,67_hour72,68_hour72,69_hour72,70_hour72,71_hour72,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,s_monday,s_tuesday,s_wednesday,f_monday,f_tuesday,f_wednesday,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,13tdx9x3c4du6tr,1tjpqb3mqacsct0,2l309145ivgdy6r,301o49axv6udhkl,3ir1yiophclnlyj,d75il608kel7ote,i695h0p5uj10gmq,pw7hob3wyniyp5j,q5draunzzjr7wc2,szyjr65zi6h3qbz,vasstdc27m7nks3,ya0vpnuq1shnign,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max,most_common_country,ad,ae,af,ag,al,am,an,ao,ar,at,au,aw,az,ba,bb,bd,be,bf,bg,bh,bi,bj,bm,bn,bo,br,bs,bt,bw,by,bz,ca,cd,cf,cg,ch,ci,cl,cm,cn,co,cr,cv,cy,cz,de,dj,dk,dm,do,dz,ec,ee,eg,er,es,et,eu,fi,fj,fo,fr,ga,gb,ge,gh,gi,gl,gm,gn,gp,gq,gr,gt,gu,gy,hk,hn,hr,ht,hu,id,ie,il,in,iq,ir,is,it,je,jm,jo,jp,ke,kg,kh,kr,kw,kz,la,lb,li,lk,lr,ls,lt,lu,lv,ly,ma,mc,md,me,mg,mh,mk,ml,mm,mn,mo,mp,mr,mt,mu,mv,mw,mx,my,mz,na,nc,ne,ng,ni,nl,no,np,nz,om,pa,pe,pf,pg,ph,pk,pl,pr,ps,pt,py,qa,re,ro,rs,ru,rw,sa,sb,sc,sd,se,sg,si,sk,sl,sn,so,sr,sv,sy,sz,tc,td,tg,th,tj,tl,tm,tn,tr,tt,tw,tz,ua,ug,uk,us,uy,uz,vc,ve,vi,vn,ws,ye,za,zm,zw,zz,auto parts,books and music,clothing,computers,furniture,home goods,jewelry,mobile,office equipment,sporting goods
69333c66e55cdd6cabcc6ae64531fc33w20n4,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-1,947368420,0,1,4.52E+12,6.43E+12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,TRUE,10789473684,0,947368420,947368420,0,2,0,-0.693147181,0,1,0,0,1,0,1,1,2,1,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,fr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
b1ae4691fefd3d09d74096ec4caaa6d1v6tbw,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.1,0.1,1,0.5,10.6046029,1.18E+12,5631578948,0,0.333333333,6.37E+13,9.49E+12,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0.5,0,0,0.5,0,2,TRUE,1526315788,0.222222222,7.23E+11,5631578948,2,0,7,-3.843030134,0.285714286,0,1,0.222222222,0,0.777777778,1,1.125,9,3,9,0.333333333,0,0,0,0,0,0,0,0,0,0,0.777777778,0,4.025351691,1,1,1,in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0,0,0,1,0,0,0
0ad17aa9111f657d71cd3005599afc24fd44y,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,46.12722385,2,13.39543058,0.333575288,0.333575288,1,0.12405892,64611.90744,1210526316,1368421052,23,1,5.85E+12,5.13E+12,0.886904762,0.93452381,1,0.889880952,0.806547619,0.794642857,0.729166667,0.69047619,0.610119048,0.508928571,0.455357143,0.443452381,0.413690476,0.339285714,0.273809524,0.217261905,0.217261905,0.199404762,0.199404762,0.193452381,0.199404762,0.255952381,0.193452381,0.157738095,0.107142857,0.139880952,0.145833333,0.214285714,0.18452381,0.235119048,0.241071429,0.258928571,0.270833333,0.25297619,0.223214286,0.255952381,0.25,0.270833333,0.282738095,0.24702381,0.386904762,0.395833333,0.392857143,0.392857143,0.392857143,0.37202381,0.303571429,0.294642857,0.264880952,0.235119048,0.211309524,0.291666667,0.327380952,0.318452381,0.297619048,0.25,0.244047619,0.31547619,0.238095238,0.267857143,0.261904762,0.235119048,0.205357143,0.238095238,0.178571429,0.220238095,0.30952381,0.303571429,0.297619048,0.297619048,0.297619048,0.363095238,336,FALSE,947368420,0.188333541,1210526316,0,2902,2903,2458,-24.37227292,0.999655529,1,0.8467103,0.351204163,0.351325185,0.297470652,2,14.52196837,8263,1906,8263,0.230666828,0,0,0,0,0,0,0,0,0,0,0.320222679,0,34373.44933,1,1.188049209,33,in,0,0.003177125,0.000158856,0,0,0,0,0,0.000794281,0,0.003177125,0,0.004289118,0,0,0.007307387,0,0.000635425,0,0.002382844,0,0,0,0.003335981,0.000476569,0,0,0,0.000317712,0,0,0,0,0,0,0.000794281,0,0,0.000635425,0,0,0,0,0,0.000476569,0.005559968,0.000476569,0,0,0,0.001111994,0.000158856,0,0.001111994,0,0.000317712,0.005877681,0.001111994,0.000158856,0,0,0.001429706,0.000317712,0,0.000476569,0.004606831,0,0,0.000476569,0,0,0,0.000158856,0.002223987,0,0,0,0,0.000317712,0,0.000635425,0.02446386,0,0,1,0.006671962,0,0,0.002223987,0,0,0.002223987,0,0.004606831,0,0,0,0.003653693,0,0,0,0,0.005242256,0,0,0.000158856,0,0,0,0.003177125,0,0.000158856,0,0.000158856,0,0,0,0,0,0,0,0.000635425,0,0,0,0.001111994,0.009372518,0.050675139,0,0.000317712,0,0.000158856,0.024940429,0,0.000158856,0.000158856,0.000794281,0,0.015726767,0.000317712,0.000953137,0,0,0.004447975,0,0.002382844,0,0,0,0.000317712,0.000635425,0,0.000158856,0.000158856,0.003177125,0.000317712,0.003335981,0,0,0,0.000635425,0.001588562,0.000317712,0,0.000158856,0.000317712,0,0,0.001429706,0,0.000317712,0,0,0,0.01096108,0,0,0,0.000794281,0.033677522,0,0,0.001111994,0.004289118,0.000158856,0.004606831,0.010802224,0,0,0,0,0,0.000953137,0,0,0.011437649,0.000794281,0.000794281,0,0,0,0,0,0,0,0,1,0,0
37d71b4ae830fcfa6f0c4f65ec386414n8h5l,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1.25,0.166666667,0.166666667,0,0,3.17805383,4.60E+12,-1,0,0,4.01E+12,6.58E+13,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,TRUE,368421052,0.4,4.60E+12,3.11E+12,1,1,3,-0.405465108,0.333333333,0.333333333,1,0.2,0.2,0.6,1,1.25,5,5,5,1,0,0,0,0,0,0,0,0,0,0,0.2,0,3.17805383,1,1,1,in,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
7bb58b7875a093cbe7c5d487a825b730mjcw8,1,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0.5,63.6568752,70578947368,315789474,0,0.890710383,90631578947,1.25E+13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011904762,0.226190476,0.916666667,1,0.023809524,0,0,84,TRUE,10263157895,0,315789474,0,0,0,183,-195.6429611,0,0,1,0,0,1,14,11.4375,183,2,183,0.010928962,0,0,0,0,0,0,0,0,0,0,0.93442623,0,44.57524671,1,1,1,au,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122699387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4089a2b7f26e5c13a7f3350bd52ebf8fh21nm,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.791759469,33.9957555,3.5,9.921568627,0.343314404,0.343314404,1,0.115427303,7356.611555,2473684210,1684210528,0,1,4.83E+12,4.91E+12,0.903225806,1,0.812903226,0.729032258,0.535483871,0.374193548,0.167741935,0.096774194,0.083870968,0.090322581,0.109677419,0.038709677,0.025806452,0.032258065,0.032258065,0.025806452,0.006451613,0.04516129,0.032258065,0.006451613,0.012903226,0.019354839,0.012903226,0.012903226,0.012903226,0.019354839,0.019354839,0.04516129,0.070967742,0.025806452,0.032258065,0.038709677,0.012903226,0.032258065,0.032258065,0.04516129,0.051612903,0.04516129,0.051612903,0.032258065,0.04516129,0.038709677,0.064516129,0.051612903,0.083870968,0.064516129,0.070967742,0.135483871,0.058064516,0.129032258,0.038709677,0.15483871,0.15483871,0.090322581,0.038709677,0.116129032,0.058064516,0.025806452,0.109677419,0.058064516,0.04516129,0.032258065,0.04516129,0.051612903,0.064516129,0.019354839,0.051612903,0.070967742,0.077419355,0.109677419,0.116129032,0.161290323,155,FALSE,315789474,0.388083736,2315789474,0,420,424,428,-0.037691942,0.981308411,0.990654206,1,0.330188679,0.333333333,0.336477987,4,12.47058824,1272,156,1272,0.122641509,0,0,0,0,0,0,0,0,0,0.000786164,0.420597484,0,3526.553936,1,1,1,in,0,0,0,0,0,0,0,0,0,0,0,0,0.000831255,0,0,0,0,0,0,0,0,0,0,0.000831255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831255,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.000831255,0,0,0,0.00166251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005818786,0,0,0,0,0.00166251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000831255,0,0,0,0,0,0,0,0,0,0,0,0,0.00166251,0,0,0,0,0.009975062,0,0,0,0,0,0,0.030756442,0,0,0,0,0,0,0,0,0.000831255,0,0,0,0,0,0,0,0,0,1,0,0,0
b4210edd4ec9bf872c7108fdb3c6aae9cjwz7,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.386294361,1.232833195,2,2.25,0.020833333,0.020833333,1,0.166666667,53.06859201,1.54E+11,1.14E+11,0,1,4.00E+12,3.96E+12,0.25,0,0,0,0,0.5,0.5,0,0.5,0,0,0,0.25,0.5,0.25,0,0,0,0,0,0.25,0,0,0,0.25,0,0,0,0,0,0,0.25,0,0,0,0,0,0.25,0.25,0.5,0.25,0,0.25,0.5,0,0,0.25,0.25,0,0,0.25,0,0.25,0.5,0.25,0,0,0,0.25,0.25,0,0.25,0,1,0.25,0,0.25,0.5,0.25,0.5,0.5,0.5,4,FALSE,13473684210,0.025641026,1.21E+11,52631580,21,16,10,-1.913419982,1,0.761904762,0.476190476,0.446808511,0.340425532,0.212765957,4.5,5.875,47,14,47,0.29787234,0,0,0,0,0,0,0,0,0,0,0.468085106,0,78.50827828,1,1,1,th,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
d927c987f8a4ba2dc4f38dadc0831100tt94p,0,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.535289038,1,3.142857143,0.238095238,0.238095238,1,0.326086957,635.1229488,98000000000,2368421052,0,0.0375,6.75E+13,8.53E+12,0.25,0.125,0.25,0.5,0.625,0.75,1,0,0.125,0.5,0.75,0,0.25,0.5,0.375,0.125,0.375,0.375,0.125,0.25,0,0,0,0.125,0.375,0.125,0,0.5,0.5,0.375,0.25,0.375,0,0.125,0.25,0,0.25,0.125,0,0.625,0.375,0.25,0.125,0.125,0.125,1,0.25,0.25,0.125,0.125,0.375,0.375,0.25,0,0.375,0.5,0.125,0.125,0.25,0.125,0.25,0.375,0.25,0.5,0.125,0.375,0,0.25,0.25,0.5,0.25,0.375,8,FALSE,868421053,0.2,86789473684,315789474,40,68,52,-3.655549141,0.588235294,1,0.764705882,0.25,0.425,0.325,1,3.265306122,160,61,160,0.38125,0,0,0,0,0,0,0,0,0,0,0.25,0,480.9719465,1,1.653061224,8,in,0,0.1,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.057142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028571429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085714286,0,0,0,0,0,0.014285714,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014285714,0,0.014285714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4fcdd880c4e1a1767c4d26f74bb3466f11osj,0,FALSE,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,,,0,0,,-1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,0,0
771f6754997a1954eced81d46348b4762k475,0,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,27.04425336,2,5.927835052,0.266216917,0.266216917,1,0.249739854,8522.493331,6052631578,3631578948,1,0.150636492,5.73E+12,6.89E+13,0.714285714,0.738095238,0.952380952,0.619047619,0.666666667,0.833333333,0.5,0.952380952,0.761904762,0.666666667,0.833333333,0.547619048,0.619047619,0.571428571,0.404761905,0.428571429,0.595238095,0.357142857,0.452380952,0.333333333,0.19047619,0.452380952,0.19047619,0.166666667,0.142857143,0.142857143,0.19047619,0.261904762,0.142857143,0.19047619,0.261904762,0.285714286,0.166666667,0.357142857,0.333333333,0.214285714,0.452380952,0.428571429,0.238095238,0.476190476,0.30952381,0.428571429,0.333333333,0.380952381,0.380952381,0.547619048,0.380952381,0.714285714,0.619047619,0.404761905,0.571428571,0.69047619,0.452380952,0.666666667,0.404761905,0.380952381,0.333333333,0.761904762,0.619047619,0.30952381,0.476190476,0.285714286,0.404761905,0.523809524,0.595238095,0.285714286,0.357142857,0.452380952,0.619047619,1,0.619047619,0.523809524,42,FALSE,52631580,0.60968661,5947368420,0,464,469,481,-0.160711624,0.964656965,0.975051975,1,0.3281471,0.331683168,0.340169731,2,7.288659794,1414,581,1414,0.410891089,0,0,0,0,0,0,0,0,0,0,0.069306931,0,6743.124522,1,1.092783505,16,in,0,0.077961019,0,0,0,0,0,0,0.00149925,0,0,0,0.00149925,0,0,0.019490255,0,0,0,0.002998501,0,0,0,0,0,0.002998501,0,0,0,0,0,0.050974513,0,0,0,0,0.00149925,0,0,0.017991004,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005997001,0,0.002998501,0.00149925,0.004497751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011994003,0,0,1,0.00149925,0.020989505,0,0,0,0,0.00149925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149925,0,0.005997001,0.007496252,0,0,0,0,0.031484258,0,0,0,0,0,0,0,0,0,0,0,0.022488756,0,0,0,0,0,0.011994003,0,0,0,0,0.00149925,0.52173913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00149925,0,0,0,0,0.002998501,0,0,0.00149925,0,0,0.00149925,0.169415292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
