outcome,payment_account_prefix_same_as_address_prefix,payment_account_infrequent_account,payment_account_rare_account,bids_per_auction_per_ip_entropy_median,bids_per_auction_per_ip_entropy_mean,ips_per_bidder_per_auction_median,ips_per_bidder_per_auction_mean,only_one_user,ip_only_one_user_counts,on_ip_that_has_a_bot,on_ip_that_has_a_bot_mean,ip_entropy,dt_change_ip_median,dt_same_ip_median,num_first_bid,short,t_until_end_median,t_since_start_median,max_bids_in_hour72,sleep,dt_others_median,f_dt_others_lt_cutoff,dt_self_median,dt_self_min,monday,tuesday,wednesday,balance,bids_per_auction_median,bids_per_auction_mean,n_bids,n_urls,n_bids_url,f_urls,vasstdc27m7nks3,url_entropy,countries_per_bidder_per_auction_median,countries_per_bidder_per_auction_mean,countries_per_bidder_per_auction_max
0,0,1,0,0,0.828634867,1,1.949367089,0.087431694,0.087431694,1,0.643478261,667.6902315,33105263160,5842105264,0,0.251497006,4.08E+12,7.14E+13,7,0,4078947369,0.097560976,32421052632,157894736,8,61,98,-44.84969598,1,2.113924051,167,64,167,0.383233533,0.329341317,461.7250492,1,1.050632911,3
0,0,1,0,0,0.040773364,1,1.176470588,0.210526316,0.210526316,1,0.363636364,119.6543107,2.95E+11,3947368421,0,1,7.15E+12,6.38E+12,3,0,894736842,0.177777778,2.00E+11,2052631578,18,16,11,-0.871799008,1,1.323529412,45,26,45,0.577777778,0.377777778,94.64541104,1,1.147058824,3
0,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,1.32E+11,3.32E+12,1,1,210526316,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
0,0,1,0,0,0.24794344,1,1.541666667,0.290909091,0.290909091,1,0.264705882,102.2750514,3.45E+11,16315789473,0,0.179487179,6.74E+13,8.06E+12,5,0,789473685,0.131578947,3.34E+11,105263156,11,16,12,-0.504890888,1,1.625,39,2,39,0.051282051,0.769230769,21.10655674,1,1.041666667,2
0,1,0,0,0,0,1,1,0,0,1,1,0,8.14E+12,-1,0,1,5.96E+12,7.18E+12,1,1,19421052631,0,8.14E+12,8.14E+12,1,0,1,0,1,1,2,1,2,0.5,1,0,1,1,1
0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,1,3.08E+11,9.47E+12,1,1,947368422,0,,,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
0,0,0,0,0,0.255965638,1,1.428571429,0,0,1,0.5,15.10441257,1.21E+12,6.64E+11,0,1,6.18E+12,5.03E+12,3,1,4526315790,0.181818182,1.15E+12,52631580,4,4,3,0,1,1.571428571,11,5,11,0.454545455,0.545454545,10.31692083,1,1,1
0,0,1,0,0,0,1,1.166666667,0,0,1,1,6.579251212,1.73E+12,631578946,0,1,2.33E+12,8.64E+12,2,1,8052631580,0,1.68E+12,631578946,2,2,3,0,1,1.166666667,7,3,7,0.428571429,0.142857143,4.787491743,1,1,1
0,0,0,0,0,5.531445046,1,3.12962963,0.198501873,0.198501873,1,0.4375,2068.518173,13210526316,5184210527,6,1,4.61E+12,3.24E+12,34,0,684210528,0.249370277,12842105264,0,114,134,180,-7.841185919,1,3.962962963,428,242,428,0.565420561,0.357476636,1532.964082,1,1.111111111,5
0,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,4.56E+12,7.27E+13,1,1,0,1,,,0,1,0,0,1,1,1,1,1,1,1,0,1,1,1
0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,1,1.19E+13,1.74E+12,1,1,1000000000,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
0,0,0,0,,,,,,,0,0,,-1,-1,0,,,,,0,,,,,0,0,0,0,,,,,,,0,,,,
0,0,1,0,0,0.11552453,1.5,1.666666667,0,0,1,0.111111111,12.80182748,42552631578,1263157896,0,1,1.01E+13,3.52E+12,3,1,868421052,0.2,38421052632,1263157896,10,0,0,-8.342839804,1.5,1.666666667,10,2,10,0.2,0.2,4.276666119,1,1.333333333,2
0,0,1,0,0,0,1,1.111111111,0.214285714,0.214285714,1,0.625,13.3126531,6.63E+11,2.11E+11,0,1,4.01E+12,8.58E+12,2,1,1578947368,0,5.23E+11,34157894738,5,2,4,-0.510825624,1,1.222222222,11,4,11,0.363636364,0.636363636,8.525161361,1,1.111111111,2
0,0,0,0,0,12.91230423,2,6.44,0.421416235,0.421416235,1,0.106796117,1600.141247,20421052633,17684210526,1,1,4.72E+12,8.13E+12,13,0,2842105264,0.067901235,20421052633,105263158,111,75,149,-12.39826157,2,6.7,335,14,335,0.041791045,0.958208955,81.07977208,1,1,1
0,0,0,1,0,0,1,1.1,0.153846154,0.153846154,1,0.363636364,15.10441257,1.53E+12,-1,0,0.090909091,8.92E+12,1.30E+13,2,1,210526316,0.181818182,1.53E+12,6684210526,2,6,3,-0.916290732,1,1.1,11,2,11,0.181818182,0.090909091,2.302585093,1,1,1
0,0,0,0,0,196.8154165,2,19.98744113,0.197868792,0.197868792,1,0.182015262,156308.784,894736842,894736842,16,0.048220262,1.28E+13,1.34E+13,460,0,52631580,0.742467192,894736842,0,6550,6601,6571,-0.099909319,2,30.96075353,19722,3333,19722,0.168999087,0.304482304,92920.15452,1,1.613814757,80
0,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1.34E+12,1.23E+13,1,1,0,1,,,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
0,0,0,1,0,0.610952303,2,2.142857143,0.384615385,0.384615385,1,0.142857143,27.89927138,5.74E+11,-1,0,1,4.41E+12,9.13E+12,2,1,368421052,0.125,5.74E+11,36315789474,2,6,8,-1.722766598,2,2.285714286,16,15,16,0.9375,0.0625,27.89927138,1,1.428571429,2
0,0,0,1,0,0.284770313,1,1.522727273,0.284313725,0.284313725,1,0.423728814,234.7017234,1.03E+11,19105263158,0,1,4.68E+12,6.99E+12,5,0,526315792,0.260273973,89026315789,1263157894,18,27,28,-1.269662953,1,1.659090909,73,2,73,0.02739726,0.98630137,4.276666119,1,1.022727273,2
0,0,1,0,0,10.27208315,2,4.87434555,0.257065949,0.257065949,1,0.200248756,6303.150387,6210526316,1421052632,5,1,5.33E+12,5.85E+12,61,0,526315790,0.279962547,5578947368,0,337,372,395,-2.3295845,2,5.780104712,1104,81,1104,0.073369565,0.277173913,3285.194962,1,1.130890052,7
0,0,1,0,1.791759469,1.791759469,4,4,0,0,1,1,1.791759469,1.87E+12,-1,0,1,1.07E+13,2.99E+12,1,1,52631580,1,1.87E+12,1.55E+12,3,1,0,-1.098612289,4,4,4,4,4,1,0.25,1.791759469,2,2,2
0,0,0,0,0,0.283171204,1,1.381818182,0.142857143,0.142857143,1,0.621212121,259.1786466,1.70E+11,8789473684,0,0.397435897,7.40E+12,7.78E+12,8,0,3789473684,0.090909091,1.33E+11,894736842,32,26,20,-1.370172395,1,1.418181818,78,33,78,0.423076923,0.512820513,153.2400335,1,1,1
0,0,0,0,0,0,1,1,0.333333333,0.333333333,1,0.5,0,5.63E+12,-1,0,0,6.16E+13,3.05E+12,1,1,526315790,0.5,5.63E+12,5.63E+12,1,1,0,0,1,1,2,2,2,1,0.5,0,1,1,1
0,0,0,0,0.693147181,0.693147181,2,2,0,0,1,1,0.693147181,-1,1.75E+11,0,0,7.37E+13,3.59E+12,1,1,15157894738,0,1.75E+11,1.75E+11,2,1,0,-0.693147181,3,3,3,2,3,0.666666667,0,0.693147181,1,1,1
0,1,0,0,0,0.635610766,1,1.6,0,0,1,1,9.911455722,1.07E+12,736842106,0,1,9.19E+12,3.96E+12,2,1,5315789473,0,8.25E+11,736842106,5,2,2,-0.798507696,1,1.8,9,1,9,0.111111111,1,0,1,1,1
0,0,0,0,0,0.09430313,1,1.263157895,0.216216216,0.216216216,1,0.368421053,62.22678266,3.89E+11,4105263158,0,0.068965517,6.82E+13,4.84E+12,7,1,947368420,0.103448276,79263157896,526315792,6,19,4,-6.086536603,1,1.526315789,29,16,29,0.551724138,0.448275862,47.90252864,1,1,1
0,0,0,0,0,0.594836495,1,1.701492537,0.03030303,0.03030303,1,0.398058252,486.2959529,80026315789,11105263158,0,1,5.36E+12,4.74E+12,11,0,52631578,0.732283465,66210526316,842105264,51,36,41,-1.325454477,1,1.910447761,128,9,128,0.0703125,0.2265625,136.3778231,1,1.044776119,2
0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,1,1.21E+13,7.47E+11,1,1,7315789472,0,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
0,0,0,0,0,0.405960065,1,1.476190476,0.060606061,0.060606061,1,0.666666667,74.65823635,3.00E+11,1.41E+11,0,0,6.49E+13,1.21E+13,4,1,6578947368,0.225806452,2.73E+11,842105264,8,14,9,-0.886518574,1,1.476190476,31,14,31,0.451612903,0.419354839,53.97787467,1,1.095238095,3
0,0,0,1,0,27.27818397,1,8.857142857,0.313131313,0.313131313,1,0.233333333,215.9451746,1.99E+11,1.26E+11,0,0.044117647,6.77E+13,9.41E+12,5,0,52631578,0.823529412,1.99E+11,578947368,23,27,18,-0.875126915,1,9.714285714,68,44,68,0.647058824,0.147058824,195.1778016,1,2,8
0,1,0,0,0,0,1,1,0,0,1,1,0,-1,4526315790,0,0.5,8.81E+12,3.09E+13,2,1,15631578947,0,4526315790,4526315790,2,0,0,-0.693147181,1,1,2,1,2,0.5,1,0,1,1,1
0,0,0,1,0,0.414940745,1,1.909090909,0.25,0.25,1,0.473684211,42.33561646,2.40E+11,50578947368,0,0,7.53E+13,1.96E+12,2,0,736842106,0.19047619,2.30E+11,11631578948,16,5,0,-9.883867766,1,1.909090909,21,13,21,0.619047619,0.380952381,33.8104551,1,1.636363636,3
1,0,0,0,0.693147181,2.144905029,2,1.583333333,0,0,0,0,102.723014,1.99E+11,0,2,0,6.05E+13,4.14E+12,71,1,578947368,0.158273381,0,0,123,28,0,-90.74900058,5,6.291666667,151,1,151,0.006622517,1,0,1,1.291666667,2
0,0,0,0,0,0,1,1.083333333,0,0,1,0.8,29.17711404,2.26E+12,4184210527,0,0.476190476,9.43E+12,6.47E+13,4,1,10736842106,0.052631579,4684210524,105263156,13,2,6,-4.249078163,1,1.75,21,4,21,0.19047619,0.523809524,18.70604253,1,1,1
0,1,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,3.15E+12,1.05E+13,1,1,473684212,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
0,0,0,0,0,0.199084385,1,1.333333333,0.076923077,0.076923077,1,0.583333333,17.50230785,5.51E+11,-1,0,1,4.88E+12,5.46E+12,3,1,1000000001,0.333333333,5.51E+11,3000000000,4,4,4,0,1,1.333333333,12,9,12,0.75,0.333333333,15.71054838,1,1,1
0,0,0,0,0,68.66540545,2,18.87719298,0.094202899,0.094202899,1,0.56292517,15814.42482,6894736842,1263157894,14,0.1112,1.27E+13,1.24E+13,83,0,16289473684,0.011941848,5894736840,0,880,784,836,-2.775095749,2,21.92982456,2500,1418,2500,0.5672,0.3656,11638.86423,1,1,1
0,0,0,0,0,0,1,1,0,0,1,1,24.498074,3.18E+12,0,0,0.133333333,6.38E+13,4.66E+12,3,1,5578947368,0.2,52631580,0,6,3,6,-0.587786665,1,1.071428571,15,8,15,0.533333333,0,24.498074,1,1,1
0,0,0,1,0,3.752489968,1,3.4,0.340909091,0.340909091,1,0.2,165.9453962,2.03E+11,43526315789,0,0.120689655,6.32E+13,4.90E+12,5,0,447368421,0.339285714,1.87E+11,3473684210,20,16,22,-0.463273084,2,3.866666667,58,18,58,0.310344828,0.068965517,115.8318328,1,1.133333333,2
0,0,0,1,0,0.54969981,1,1.831932773,0.229508197,0.229508197,1,0.279569892,1028.404707,62973684211,4315789472,0,0.289361702,1.04E+13,8.49E+12,16,0,1631578948,0.144104803,53789473686,368421052,74,75,86,-0.549867705,1,1.974789916,235,126,235,0.536170213,0.30212766,771.6152054,1,1.008403361,2
0,0,0,0,0,0,1,1,0.142857143,0.142857143,1,0.4,4.787491743,2.00E+12,578947368,0,0,3.32E+13,4.35E+13,2,1,5631578948,0,1.61E+12,578947368,0,2,4,-1.791759469,1,1.2,6,3,6,0.5,0.333333333,4.094344562,1,1,1
0,0,0,1,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,1.31E+13,5.42E+11,1,1,2526315790,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
0,1,0,0,0,0.086643398,1,1.25,0,0,1,1,12.80182748,2.95E+11,2.28E+12,0,0.6,5.96E+12,2.33E+12,2,1,1631578947,0.2,8.82E+11,1.45E+11,5,5,0,-2.813410717,1,1.25,10,1,10,0.1,1,0,1,1,1
0,0,0,1,0,11.27127292,1,3.608108108,0.177835052,0.177835052,1,0.462184874,3377.288822,25315789474,5000000000,0,0.122257053,1.29E+13,1.20E+13,19,0,105263158,0.525316456,23763157895,0,218,206,214,-0.174117818,1,4.310810811,638,324,638,0.507836991,0.302507837,2459.912291,1,1.297297297,26
0,1,0,0,0,0,1,1.222222222,0.3125,0.3125,1,0.555555556,15.10441257,9.49E+11,7421052632,1,0.181818182,1.04E+13,8.95E+12,2,0,1473684212,0.1,4.41E+11,7421052632,4,7,0,-3.555348061,1,1.222222222,11,3,11,0.272727273,0.363636364,10.13459927,1,1,1
0,0,0,1,0,0.358351894,2,1.8,0,0,1,0.875,12.80182748,33921052632,22157894736,0,1,2.28E+12,7.07E+12,2,1,368421052,0.3,33921052632,7631578946,3,2,5,-0.510825624,2,2,10,3,10,0.3,0,4.276666119,1,1,1
0,0,0,1,0,0.782626224,1,1.9375,0.142857143,0.142857143,1,0.673076923,207.2631452,1.33E+11,1368421053,1,0.651515152,4.74E+12,5.27E+12,4,0,2157894736,0.096774194,1.20E+11,52631578,17,31,18,-2.579198156,1,2.0625,66,56,66,0.848484848,0.090909091,204.555095,1,1,1
0,0,0,0,0,3.73306333,2,3.545454545,0.314516129,0.314516129,1,0.180327869,275.4982195,1.08E+11,3447368421,0,1,4.04E+12,7.96E+12,6,0,2263157894,0.086419753,93105263158,473684210,26,19,40,-3.885700421,2,3.863636364,85,40,85,0.470588235,0.341176471,211.5974604,1,1,1
0,0,0,1,0,0.503518203,1,1.571428571,0.0625,0.0625,1,0.846153846,56.20141656,1.36E+11,23842105263,0,1,5.10E+12,2.00E+12,3,1,368421051,0.233333333,1.22E+11,1789473684,16,6,8,-2.542476502,1.5,2.142857143,30,2,30,0.066666667,0.066666667,6.69950034,1,1,1
0,0,0,1,0,0.698861447,1,1.88,0.358974359,0.358974359,1,0.27027027,139.1904655,1.85E+11,4684210524,2,1,7.19E+12,5.32E+12,7,0,19842105262,0,1.50E+11,1631578948,14,22,14,-1.171616711,1,2,50,15,50,0.3,0.16,84.08119247,1,1.04,2
0,0,0,0,0,0,1,1.111111111,0.166666667,0.166666667,1,0.142857143,11.01006801,6.48E+11,1.81E+11,0,1,7.82E+11,8.02E+12,2,1,39763157895,0.1,3.35E+11,26684210526,1,4,5,-1.203972804,1,1.111111111,10,5,10,0.5,0.5,9.62377365,1,1,1
0,0,1,0,0,1.023586141,1,1.75,0,0,1,1,8.812843434,3.15E+12,4631578948,1,0.111111111,6.90E+12,6.82E+13,2,1,78947367,0.625,2.13E+12,4631578948,1,6,2,-1.897119985,1,2.25,9,2,9,0.222222222,0.888888889,2.079441542,1,1,1
0,0,0,0,0.693147181,15.31179222,3,7.705128205,0.401646844,0.401646844,1,0.103515625,3469.348502,13210526316,4526315792,0,1,5.76E+12,6.88E+12,21,0,1157894738,0.115264798,11736842106,52631580,248,197,209,-3.202302945,3,8.384615385,654,356,654,0.544342508,0.214067278,2930.455237,1,1.320512821,4
0,0,0,0,0,0,1,1.090909091,0.25,0.25,1,0.555555556,17.50230785,1.36E+12,2.08E+12,0,0.5,7.03E+12,6.12E+12,2,0,2894736842,0.083333333,1.36E+12,16473684210,3,5,4,-0.223143551,1,1.090909091,12,5,12,0.416666667,0.5,12.02166892,1,1,1
0,0,0,0,0,19.5686332,2,7.331564987,0.163206307,0.163206307,1,0.265314927,21389.27823,5105263156,1578947368,3,0.351130653,9.26E+12,8.00E+12,135,0,1000000000,0.155051151,4842105264,0,993,1030,1161,-7.251768531,2,8.445623342,3184,190,3184,0.059673367,0.185615578,11496.56835,1,1.302387268,15
0,1,0,0,0,0,1,1,0.181818182,0.181818182,1,0.75,10.6046029,1.73E+12,-1,0,0.222222222,9.24E+12,6.49E+13,1,1,1368421052,0,1.73E+12,6.70E+11,4,2,3,-0.287682072,1,1,9,1,9,0.111111111,1,0,1,1,1
0,0,0,1,0,21.01297845,2,7.341463415,0.119600608,0.119600608,1,0.373808329,26354.33041,4052631580,1315789472,10,0.069033531,1.33E+13,1.16E+13,181,0,1052631578,0.176762402,3842105262,0,1292,1390,1374,-2.057858703,2,9.892682927,4056,289,4056,0.071252465,0.559171598,10068.68141,1,2.326829268,28
1,0,0,0,0.693147181,68.30886198,3,17.2640118,0.276764554,0.276764554,1,0.114779549,112378.0886,1157894738,921052633,9,0.334591822,9.27E+12,8.42E+12,513,0,1736842104,0.111430793,1157894738,0,4761,4647,4630,-1.081294147,3,20.70501475,14038,2861,14038,0.203803961,0.132568742,84714.20903,1,1.067846608,5
1,0,0,0,0,0,1,1,0,0,1,0.5,851.7970663,4.44E+11,315789472,0,0.352941176,6.35E+12,6.77E+13,150,1,2263157896,0.025445293,315789472,0,196,971,142,-459.8971238,32,42.22580645,1309,2,1309,0.001527884,0.951107716,256.7041238,1,1,1
0,1,0,0,0,0.492726049,1,1.566037736,0.210526316,0.210526316,1,0.113207547,249.789554,1.59E+11,91342105265,0,0.277777778,1.14E+13,9.58E+12,6,0,11289473685,0.011363636,1.54E+11,210526316,29,30,31,-0.032789823,1,1.698113208,90,23,90,0.255555556,0.277777778,202.4660228,1,1,1
1,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,0,87894736843,7.72E+13,1,1,52631578,1,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
0,0,1,0,0,30.30292647,2,8.495750708,0.203537841,0.203537841,1,0.211464968,23526.53378,4631578948,1342105264,3,0.068315997,6.08E+13,1.17E+13,131,0,894736842,0.162177986,4263157894,0,1171,1206,1180,-0.277617349,2,10.07648725,3557,207,3557,0.058195108,0.413550745,10094.07807,1,1.515580737,16
0,1,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,1.10E+13,2.63E+12,1,1,1789473684,0,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
0,0,0,1,0.693147181,1.826879641,3,3.333333333,0.411764706,0.411764706,1,0.2,12.80182748,1.04E+12,-1,0,1,3.47E+12,3.86E+12,1,0,1842105263,0,1.04E+12,41105263158,1,3,6,-1.609437912,3,3.333333333,10,3,10,0.3,0.8,4.276666119,1,1,1
0,0,0,0,0,1.639659753,1,2.448717949,0.20969697,0.20969697,1,0.229645094,3422.956442,25868421053,2842105263,0,0.231595092,9.73E+12,9.29E+12,52,0,1210526316,0.177316294,21157894737,0,192,251,209,-4.170793529,2,2.786324786,652,189,652,0.289877301,0.358895706,2292.317804,1,1.076923077,5
0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,1,75421052632,7.84E+11,1,1,1526315788,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
0,0,0,0,0,0,1,1,0,0,1,0.5,0,2.77E+12,-1,0,0,6.97E+13,7.57E+12,1,1,526315790,0,2.77E+12,2.77E+12,0,2,0,-0.693147181,1,1,2,2,2,1,0,0,1,1,1
0,0,0,1,0,0,1,1,0.333333333,0.333333333,0,0,0,8.73E+12,-1,0,0.5,6.08E+12,3.44E+13,1,1,34684210526,0,8.73E+12,8.73E+12,1,0,1,0,1,1,2,2,2,1,0.5,0,1,1,1
0,0,0,0,0,79.84290404,2,11.74528302,0.205494751,0.205494751,1,0.186338089,22871.32534,4578947368,1605263158,1,0.062974417,1.32E+13,1.28E+13,105,0,52631580,0.727272727,4368421052,0,1087,1209,1261,-6.79320341,2,16.77830189,3557,1143,3557,0.321338206,0.375316278,14895.91361,1,1.169811321,28
0,0,0,1,0,0.181292944,1,1.344827586,0.3,0.3,1,0.2,160.125896,1.80E+11,789473684,0,0.238095238,6.63E+13,3.63E+12,14,1,868421053,0.130434783,29500000000,315789472,18,20,25,-0.594250196,1,2.172413793,63,33,63,0.523809524,0.015873016,157.8233109,1,1,1
0,0,1,0,0,0,1,1,0,0,1,1,0,-1,-1,0,0,1.32E+13,6.41E+13,1,1,2789473684,0,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
0,0,1,0,0,37.15172637,2,6.447457627,0.11775254,0.11775254,1,0.439722463,17562.82128,5631578948,2105263158,5,0.171409214,1.04E+13,1.13E+13,89,0,105263158,0.550820817,5421052631,0,970,967,1015,-0.730666714,2,10.00677966,2952,279,2952,0.094512195,0.337059621,10567.77217,1,1.088135593,20
0,1,0,0,0,0,1,1,0.333333333,0.333333333,1,0.5,0,-1,-1,0,1,6.73E+12,2.42E+12,1,1,7657894737,0,,,2,0,0,-0.693147181,1,1,2,2,2,1,0,0,1,1,1
0,0,0,0,0,0,1,1,0.5,0.5,0,0,0,-1,-1,0,1,8.36E+11,1.73E+11,1,1,1157894738,0,,,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1
0,0,0,1,0,0,1,1,0.015384615,0.015384615,0,0,8.270269111,2947368422,315789474,1,1,1.34E+13,1.70E+11,33,1,552631579,0.192307692,315789474,0,64,0,0,-65.93674033,3,6.4,64,2,64,0.03125,0,4.143134726,1,1,1
0,0,0,0,0,0,1,1,0.333333333,0.333333333,1,0.142857143,8.525161361,2.41E+12,2421052632,0,0.25,9.83E+12,6.66E+12,3,1,5315789475,0.125,1.72E+12,2421052632,2,6,0,-2.995732274,1,1,8,1,8,0.125,0,0,1,1,1
0,0,0,1,0,0,1,1.111111111,0.375,0.375,1,0.15,39.33988419,3.06E+11,-1,0,1,9.61E+12,3.61E+12,2,0,2052631578,0.1,3.06E+11,21842105262,12,5,3,-2.936891774,1,1.111111111,20,12,20,0.6,0.3,33.85924526,1,1,1
0,0,0,1,0,0,1,1.2,0.142857143,0.142857143,1,0.833333333,4.787491743,5.20E+12,-1,0,0.666666667,9.40E+12,2.78E+12,2,1,1105263158,0.2,5.20E+12,157894738,3,2,1,-0.405465108,1,1.2,6,3,6,0.5,0.333333333,4.787491743,1,1,1
0,0,0,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,4.82E+11,7.68E+13,1,1,2210526314,0,,,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1
0,1,0,0,0,0.274031946,1,1.5,0.0625,0.0625,1,0.619047619,66.69269078,5.01E+11,9105263156,0,0.4,7.46E+12,7.80E+12,3,0,9631578949,0.066666667,4.81E+11,8263157894,12,6,12,-1.240442484,1,1.5,30,23,30,0.766666667,0.033333333,68.77213232,1,1,1
0,0,0,1,0.693147181,84.81637173,2,19.21561772,0.211051055,0.211051055,1,0.131363777,173739.2729,736842104,842105264,34,0.384159607,1.04E+13,7.45E+12,1068,0,1421052632,0.137403439,736842104,0,7859,6243,7501,-102.0987623,3,25.17832168,21603,6200,21603,0.286997176,0.389992131,109386.6387,1,1.228438228,31
0,0,0,1,0.693147181,0.693147181,3,3,0,0,1,1,0.693147181,1.03E+11,-1,0,1,1.28E+13,8.58E+11,1,1,263157894,0.333333333,1.03E+11,16105263158,3,0,0,-1.791759469,3,3,3,1,3,0.333333333,1,0,1,1,1
0,0,0,0,0,2.746775532,1,2.215384615,0.155440415,0.155440415,1,0.531746032,651.3322042,56184210527,1947368423,0,1,6.39E+12,5.91E+12,11,0,736842106,0.378205128,46026315790,315789474,50,67,46,-2.199606127,1,2.507692308,163,18,163,0.110429448,0.36809816,217.3770337,1,1.138461538,10
0,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1.07E+13,1.90E+11,1,1,105263156,1,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
0,0,0,0,0,0.657925121,1,1.6,0.087719298,0.087719298,1,0.428571429,53.07898013,1.61E+12,631578947,0,0.076923077,1.02E+13,6.70E+13,28,0,157894736,0.488888889,894736842,421052630,32,13,7,-9.229692562,1,5.2,52,9,52,0.173076923,0.807692308,37.68223362,1,1.5,6
0,0,1,0,0,1.750230785,1,1.8,0.12,0.12,1,0.823529412,45.3801389,2.01E+11,27947368420,0,1,8.80E+12,4.53E+12,3,0,210526315,0.454545455,1.74E+11,0,10,6,6,-0.607989372,1,2.2,22,4,22,0.181818182,0.818181818,11.87506545,1,1.1,2
0,1,0,0,0,0.099021026,1,1.142857143,0,0,1,1,4.276666119,4.96E+11,1.12E+12,0,1,8.89E+12,1.64E+12,1,0,43789473684,0,8.22E+11,1.50E+11,5,3,2,-0.510825624,1,1.428571429,10,8,10,0.8,0.1,12.80182748,1,1,1
0,0,0,0,0,0.45400769,1,1.714285714,0.2,0.2,1,0.222222222,16.80916067,3.65E+12,6210526316,0,0.25,4.14E+12,7.01E+12,5,1,289473686,0.333333333,1.73E+12,1736842104,3,2,7,-1.47590652,1,1.714285714,12,2,12,0.166666667,0.583333333,7.745002804,1,1,1
0,0,1,0,0,0,1,1,0,0,0,0,0,-1,-1,0,0,6.54E+13,1.04E+13,1,1,105263160,1,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
1,0,0,1,0,3.011623875,2,3.288659794,0.359922179,0.359922179,1,0.290657439,1562.988804,789473684,-1,1,0.306990881,5.60E+13,8.54E+12,80,1,1184210527,0.119863014,789473684,0,0,327,2,-344.5564473,2,3.391752577,329,11,329,0.03343465,0.012158055,95.57455767,1,1.505154639,6
1,0,1,0,0,15.3063569,1,4.16,0.143322476,0.143322476,1,0.515759312,3882.644349,10263157896,5736842106,3,1,6.62E+12,5.48E+12,29,0,789473684,0.387942333,9894736840,0,283,268,238,-2.012997962,2,6.312,789,195,789,0.247148289,0.646387833,1668.905502,1,1.112,13
0,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,9.26E+11,1.27E+13,1,1,1736842106,0,,,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1
1,0,1,0,1.791759469,276.3744936,4,36.30726257,0.335333992,0.335333992,1,0.194784104,159740.8285,842105264,473684210,37,0.424784872,8.53E+12,7.69E+12,464,0,4052631578,0.043600391,842105262,0,5744,5173,7909,-322.4534326,4,52.58659218,18826,119,18826,0.006321045,0.976043769,3678.373197,1,1.002793296,2
0,1,0,0,,,,,,,0,0,,-1,-1,0,,,,,0,,,,,0,0,0,0,,,,,,,0,,,,
0,0,1,0,0,32.20437757,1,8.221556886,0.191189427,0.191189427,1,0.329321663,10520.29275,3421052632,2263157895,6,1,3.42E+12,2.29E+12,210,0,1052631580,0.28516624,3368421054,0,521,694,621,-12.44712737,2,10.99401198,1836,731,1836,0.398148148,0.595860566,5399.157428,1,1.19760479,8
0,0,0,1,0,16.73239833,2,6.601123596,0.320403023,0.320403023,1,0.124368049,7964.590809,5105263158,1368421052,1,1,6.23E+12,4.86E+12,84,0,421052632,0.322775264,4868421053,0,480,469,400,-4.254917376,2,7.578651685,1349,412,1349,0.305411416,0.42846553,4702.366696,1,1.039325843,4
0,0,0,1,0,0,1,1,0.083333333,0.083333333,1,0.7,15.10441257,1.07E+12,12578947368,0,1,1.15E+12,5.00E+12,2,1,14684210526,0.090909091,9.78E+11,12578947368,3,2,6,-0.916290732,1,1,11,10,11,0.909090909,0.181818182,15.10441257,1,1,1
0,0,0,0,0,0,1,1,0,0,1,1,0,-1,-1,0,1,1.17E+13,1.89E+12,1,1,13157894738,0,,,1,0,0,0,1,1,1,1,1,1,0,0,1,1,1
